result,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31
1.0,3,15169,120,6,4,B,0.474,1.0,0.384,1.0,1.0,0.52,20.5,22.0,4.92,5.1,-0.1,0.0,-0.4,0.0,431.0,397.0,5.87,0.0,0.0,0.0,3.3,4.9,5.7,-0.1,0.2
1.0,3,15169,120,6,5,B,0.481,1.0,0.392,1.0,1.0,0.52,20.1,22.2,4.83,5.12,-0.1,0.0,-0.4,0.0,430.0,395.0,5.91,0.0,0.0,144.0,-0.1,-0.3,5.26,0.0,0.1
0.0,1,15169,130,4,3,C,0.0,1.0,0.0,0.0,0.0,0.51,12.5,23.9,4.93,5.16,-0.2,0.1,-0.4,0.0,440.0,399.0,5.84,-0.1,0.0,147.0,-0.1,-0.3,5.74,-0.1,0.0
0.0,1,15169,130,3,3,C,0.0,1.0,0.0,0.0,0.0,0.52,12.9,23.8,4.94,5.05,2.3,0.1,2.2,6.7,415.0,429.0,5.84,6.0,3.0,0.0,3.1,0.8,5.21,0.1,0.0
0.0,1,15169,130,2,2,D,0.0,1.0,0.0,0.0,0.0,0.51,12.2,24.3,4.91,5.04,12.0,0.0,0.0,8.7,372.0,450.0,5.93,-0.1,0.0,146.0,0.4,2.0,5.32,0.0,0.0
1.0,1,15169,130,3,4,D,0.742,1.0,0.384,1.0,1.0,0.52,12.8,24.1,4.91,5.16,-0.2,0.1,-0.4,0.0,437.0,397.0,5.9,4.3,3.2,145.0,-0.2,-0.3,5.84,0.0,0.0
1.0,1,15169,130,3,2,E,0.7090000000000001,1.0,0.532,1.0,1.0,0.51,12.7,24.2,4.94,5.11,-0.2,0.0,-0.4,0.0,432.0,399.0,5.84,0.0,0.0,124.0,7.5,-0.3,5.39,0.0,0.0
0.0,1,15169,130,3,4,B,0.0,1.0,0.0,0.0,0.0,0.51,12.3,24.5,4.75,4.74,-0.1,0.0,-0.4,0.0,434.0,388.0,5.91,3.7,0.0,147.0,0.1,0.9,5.67,0.0,0.0
0.0,1,15169,130,3,1,E,0.0,1.0,0.0,0.0,0.0,0.51,12.3,24.2,4.93,5.12,-0.2,0.0,-0.4,0.0,399.0,439.0,5.86,2.2,0.0,0.0,3.1,4.1,4.99,0.0,0.0
0.0,1,15169,130,4,4,D,0.0,1.0,0.0,0.0,0.0,0.51,12.8,23.8,4.93,5.1,-0.3,0.1,-0.4,0.0,382.0,434.0,5.92,1.9,0.0,132.0,-0.2,-0.3,5.74,0.0,0.0
0.0,1,15169,130,4,1,C,0.0,1.0,0.0,0.0,0.0,0.51,12.7,24.0,4.76,5.03,47.7,0.1,-0.3,8.1,377.0,436.0,5.83,-0.1,0.0,146.0,-0.2,-0.3,5.8,0.0,-0.1
0.0,1,15169,130,4,2,D,0.0,1.0,0.0,0.0,0.0,0.51,12.6,24.1,4.87,5.08,-0.2,0.0,-0.4,0.0,439.0,399.0,5.93,-0.1,0.0,0.0,-0.2,-0.4,5.82,0.1,-0.1
0.0,1,15169,130,4,5,B,0.0,1.0,0.0,0.0,0.0,0.51,12.3,24.3,4.94,5.15,-0.1,0.1,-0.4,0.0,429.0,357.0,5.94,5.8,2.2,124.0,-0.2,-0.3,5.8,0.1,0.0
1.0,1,15169,130,4,4,B,0.575,1.0,0.34600000000000003,1.0,1.0,0.51,12.7,23.8,4.84,5.16,0.0,0.0,-0.4,0.0,434.0,365.0,5.9,0.0,0.0,0.0,-0.1,-0.2,5.83,0.0,0.0
0.0,1,15169,130,3,4,C,0.0,1.0,0.0,0.0,0.0,0.52,13.1,24.1,4.94,5.06,-0.2,0.0,-0.4,0.2,396.0,432.0,5.94,-0.1,0.0,0.0,-0.1,-0.3,5.78,0.0,0.1
0.0,1,15169,130,3,5,B,0.0,1.0,0.0,0.0,0.0,0.52,12.8,24.4,4.94,5.13,-0.2,0.0,-0.4,0.0,399.0,435.0,5.92,0.8,0.0,145.0,6.8,6.2,5.79,58.2,-0.2
1.0,1,15169,130,4,5,D,0.6940000000000001,1.0,0.55,1.0,1.0,0.51,12.6,23.8,4.83,5.13,95.9,0.0,2.2,6.2,401.0,401.0,5.9,5.6,118.4,145.0,-0.2,-0.2,5.84,0.0,0.1
0.0,1,15169,130,4,1,E,0.0,1.0,0.0,0.0,0.0,0.52,12.3,24.3,4.92,5.09,-0.1,0.1,-0.4,0.0,433.0,377.0,5.71,-0.1,0.0,131.0,-0.2,-0.3,5.75,0.0,0.0
1.0,1,15169,130,5,5,B,0.593,1.0,0.514,1.0,1.0,0.51,12.4,23.7,4.76,5.19,-0.1,32.1,8.9,2.0,399.0,440.0,5.84,-0.1,0.0,137.0,2.8,4.2,5.26,0.1,0.0
0.0,1,15169,130,5,4,B,0.0,1.0,0.0,0.0,0.0,0.52,12.5,23.7,4.81,5.01,-0.3,0.1,-0.4,0.0,434.0,363.0,5.81,0.0,0.0,146.0,6.9,4.9,5.76,0.0,35.4
0.0,1,15169,130,4,3,A,0.0,1.0,0.0,0.0,0.0,0.52,11.8,24.3,4.82,5.16,-0.2,0.1,-0.4,0.0,396.0,437.0,5.91,0.0,0.0,124.0,-0.2,-0.2,5.84,-0.1,0.0
0.0,1,15169,130,4,2,A,0.0,1.0,0.0,0.0,0.0,0.51,12.2,24.3,4.93,5.17,-0.1,0.0,-0.4,0.0,357.0,434.0,5.21,0.0,0.0,146.0,-0.2,-0.3,5.85,0.1,0.1
1.0,1,15169,130,4,1,A,0.652,1.0,0.309,1.0,1.0,0.52,12.5,23.9,4.9,5.21,94.1,3.1,7.0,7.2,432.0,415.0,5.9,0.1,0.0,146.0,-0.1,-0.2,5.69,-0.1,0.0
0.0,1,15169,130,4,6,A,0.0,1.0,0.0,0.0,0.0,0.51,12.3,24.3,4.93,5.16,-0.1,0.1,-0.4,0.0,435.0,396.0,5.91,4.5,104.3,0.0,-0.2,-0.3,5.87,0.0,0.0
1.0,1,15169,130,4,6,B,0.562,1.0,1.767,1.0,2.0,0.52,12.1,24.0,4.93,5.07,-0.2,0.0,-0.3,0.0,441.0,396.0,5.93,3.0,0.0,146.0,2.3,4.1,5.58,0.0,0.2
0.0,1,15169,130,5,3,C,0.0,1.0,0.0,0.0,0.0,0.52,12.6,23.8,4.92,5.08,0.0,0.0,-0.3,2.5,363.0,433.0,5.8,-0.1,0.0,0.0,-0.2,-0.3,5.79,-0.1,0.0
1.0,1,15169,130,5,1,C,0.546,1.0,0.404,1.0,1.0,0.51,12.3,24.1,4.8,4.77,-0.1,0.0,-0.4,5.3,400.0,439.0,5.81,-0.1,0.0,147.0,-0.2,-0.3,5.8,0.0,0.0
1.0,1,15169,130,5,6,B,0.544,1.0,0.411,1.0,1.0,0.51,12.8,24.1,4.93,5.17,0.0,0.0,-0.4,0.0,436.0,382.0,5.83,-0.1,0.0,0.0,-0.1,-0.4,5.5,0.0,0.1
0.0,1,15169,130,5,1,B,0.0,1.0,0.0,0.0,0.0,0.51,12.4,23.7,4.93,5.13,6.3,0.0,-0.3,8.5,438.0,400.0,5.85,-0.1,0.0,130.0,-0.2,-0.3,5.77,0.0,0.0
0.0,3,15169,120,2,1,D,0.0,1.0,0.0,0.0,0.0,0.51,12.3,23.8,4.92,5.06,0.0,0.0,-0.4,0.0,393.0,433.0,5.83,0.0,0.0,126.0,-0.2,-0.2,5.72,-0.2,0.0
0.0,3,15169,120,1,5,B,0.0,1.0,0.0,0.0,0.0,0.51,12.4,24.2,4.93,5.18,-0.2,0.1,-0.4,0.0,375.0,445.0,5.83,-0.1,0.0,0.0,6.4,4.4,5.7,38.5,0.1
1.0,3,15169,120,3,4,B,1.246,1.0,0.0,2.0,0.0,0.52,13.0,23.9,4.85,5.19,0.0,0.0,-0.4,0.0,431.0,375.0,5.81,0.0,0.0,146.0,-0.2,-0.3,5.65,-0.1,0.2
0.0,3,15169,120,3,1,D,0.0,1.0,0.0,0.0,0.0,0.51,12.6,23.9,4.91,5.06,3.2,8.5,8.9,6.3,433.0,402.0,5.73,4.6,0.9,146.0,3.1,4.2,5.08,-0.1,0.0
1.0,3,15169,120,3,3,B,0.443,1.0,0.311,1.0,1.0,0.52,12.7,24.2,4.8,5.11,-0.2,0.1,-0.4,0.0,387.0,431.0,5.83,-0.1,0.0,146.0,5.2,6.4,5.65,3.2,0.0
0.0,2,16587,17,2,6,B,0.0,3.0,0.0,0.0,0.0,0.51,17.8,20.9,4.85,5.02,104.3,49.8,9.5,5.1,401.0,413.0,5.9,0.0,0.0,330.0,0.1,1.0,4.71,0.1,0.0
0.0,2,8370,130,1,6,C,0.0,3.0,0.0,0.0,0.0,0.51,17.7,20.8,4.85,5.04,97.7,39.0,9.6,5.5,290.0,388.0,5.92,0.0,0.0,259.0,7.0,3.2,5.51,0.1,0.1
0.0,2,8370,130,3,2,E,0.0,3.0,0.0,0.0,0.0,0.51,18.0,21.0,4.84,5.09,99.1,18.7,8.8,6.4,391.0,389.0,5.92,-0.1,0.0,226.0,0.0,-0.1,5.4,0.0,0.0
0.0,1,8370,130,3,1,D,0.0,3.0,0.0,0.0,0.0,0.52,17.0,21.3,4.84,4.99,-0.1,61.7,9.2,0.0,388.0,419.0,5.96,0.0,0.0,0.0,-0.1,-0.3,5.76,0.0,-0.1
1.0,2,8370,120,2,6,A,0.588,3.0,0.0,1.0,0.0,0.51,17.7,21.3,4.85,4.82,42.8,29.7,10.0,4.9,397.0,393.0,5.9,0.0,0.0,198.0,0.1,0.2,5.09,0.1,0.0
0.0,2,8370,130,1,2,E,0.0,3.0,0.0,0.0,0.0,0.52,17.1,21.5,4.85,5.11,98.4,0.0,5.3,5.6,415.0,401.0,5.92,0.0,0.0,254.0,6.1,3.6,5.52,-0.1,0.1
1.0,2,8370,130,2,6,D,0.586,3.0,1.331,1.0,2.0,0.52,17.5,21.3,4.84,4.71,105.0,16.1,10.3,5.7,381.0,393.0,5.95,0.0,0.0,0.0,0.0,-0.3,5.29,0.0,0.0
1.0,2,8370,130,4,5,A,0.5670000000000001,3.0,1.009,1.0,2.0,0.52,17.4,21.3,4.84,5.07,106.0,39.9,9.4,5.6,354.0,389.0,5.96,-0.1,0.0,0.0,4.8,-0.2,5.43,-0.1,0.1
1.0,2,8370,130,3,3,D,0.675,3.0,1.655,1.0,2.0,0.52,17.6,21.9,4.85,4.99,2.4,76.9,9.0,7.1,418.0,399.0,5.9,0.0,0.0,169.0,6.0,6.8,5.12,25.5,0.0
1.0,1,5761,74,1,5,A,0.0,3.0,9.846,1.0,2.0,0.53,17.7,21.3,4.82,5.12,73.8,14.8,9.8,4.5,418.0,400.0,5.91,-0.1,0.0,330.0,-0.2,-0.3,5.78,-0.1,0.0
1.0,1,5761,74,1,1,B,0.645,3.0,2.492,1.0,2.0,0.53,17.7,21.6,4.84,4.87,45.7,34.4,9.6,4.7,398.0,418.0,5.94,0.0,0.0,0.0,-0.1,-0.2,5.77,0.0,0.0
1.0,1,5761,74,1,2,B,0.773,3.0,1.827,1.0,2.0,0.53,17.1,22.0,4.83,5.06,100.7,8.9,10.2,5.6,423.0,393.0,5.92,0.0,0.0,197.0,0.0,0.0,5.69,0.1,0.1
1.0,2,8370,130,5,4,B,0.6729999999999999,3.0,3.675,1.0,2.0,0.53,17.4,21.5,4.82,5.1,100.7,13.2,10.3,4.9,424.0,399.0,5.91,-0.1,0.0,333.0,7.5,1.2,5.43,0.0,0.0
1.0,1,5761,74,1,6,A,0.6859999999999999,3.0,1.01,1.0,2.0,0.53,17.1,21.7,4.85,5.08,110.7,4.0,9.1,5.9,394.0,393.0,5.9,0.0,0.0,338.0,1.0,3.1,5.78,0.1,-0.2
1.0,1,8370,130,1,5,A,0.455,3.0,0.0,1.0,2.0,0.52,11.9,23.1,4.85,4.97,-0.2,89.4,8.9,4.3,393.0,381.0,5.9,-0.1,0.0,227.0,0.4,1.6,5.83,0.1,0.0
1.0,1,8370,130,2,5,B,0.439,3.0,16.913,1.0,2.0,0.53,12.5,23.2,4.85,5.12,103.0,27.0,9.5,5.6,400.0,419.0,5.94,0.0,0.0,0.0,0.0,0.1,5.73,0.1,0.1
1.0,2,5761,72,4,4,B,0.319,3.0,0.362,1.0,1.0,0.51,15.2,22.1,4.84,5.02,-0.2,39.8,9.8,5.9,419.0,404.0,5.89,0.0,0.0,270.0,0.0,-0.2,4.99,0.0,0.0
0.0,2,5761,72,4,6,B,0.0,3.0,0.0,0.0,0.0,0.52,15.4,21.8,4.85,5.14,89.6,49.0,9.6,5.5,394.0,402.0,5.92,0.0,0.0,175.0,-0.2,-0.2,5.77,-0.1,0.1
1.0,2,5761,72,4,3,B,0.28800000000000003,3.0,1.105,1.0,2.0,0.52,15.1,22.4,4.84,5.08,-0.1,116.3,8.8,4.5,388.0,404.0,5.93,0.0,0.0,0.0,6.7,-0.2,5.2,0.0,0.0
0.0,2,5761,72,4,1,A,0.0,3.0,0.0,0.0,0.0,0.52,15.7,21.6,4.85,5.09,12.7,41.5,9.4,5.0,390.0,421.0,5.92,-0.1,0.0,245.0,7.1,5.3,5.16,0.0,0.0
0.0,2,5761,72,4,5,B,0.0,3.0,0.0,0.0,0.0,0.52,16.0,21.9,4.84,4.93,-0.2,37.5,9.9,4.7,404.0,416.0,5.95,-0.1,0.0,0.0,0.3,1.4,5.5,-0.1,0.0
0.0,2,5761,72,4,1,B,0.0,3.0,0.0,0.0,0.0,0.52,15.6,22.3,4.84,5.08,103.1,12.5,9.5,5.3,393.0,403.0,5.92,0.0,0.0,333.0,5.0,2.5,5.24,0.1,0.0
0.0,2,5761,72,4,2,B,0.0,3.0,0.0,0.0,0.0,0.51,16.0,21.8,4.83,4.89,105.0,115.9,8.9,4.7,400.0,419.0,5.91,0.0,0.0,326.0,7.8,7.0,5.12,35.5,-0.1
0.0,2,5761,72,4,1,D,0.0,3.0,0.0,0.0,0.0,0.51,15.6,21.7,4.84,4.93,101.1,45.2,9.6,5.3,400.0,402.0,5.92,0.0,0.0,243.0,6.3,0.8,5.48,0.0,0.1
0.0,2,5761,72,4,2,D,0.0,3.0,0.0,0.0,0.0,0.51,16.0,22.1,4.83,4.87,97.0,18.7,9.1,6.2,403.0,388.0,5.92,0.0,0.0,182.0,6.7,-0.3,5.63,-0.1,0.2
0.0,3,8370,130,3,2,A,0.0,3.0,0.0,0.0,0.0,0.51,17.2,21.0,4.84,4.94,85.6,47.1,9.9,5.0,394.0,394.0,5.94,-0.1,0.0,0.0,3.3,5.4,5.29,0.2,0.0
0.0,3,8370,130,3,3,A,0.0,3.0,0.0,0.0,0.0,0.52,17.1,20.5,4.84,5.11,92.9,13.4,8.6,6.0,385.0,393.0,5.9,0.0,0.0,338.0,0.0,-0.1,5.77,0.0,0.0
1.0,3,8370,130,2,1,E,0.315,3.0,0.715,1.0,1.0,0.52,17.3,20.3,4.85,5.04,108.8,48.1,9.3,5.5,381.0,394.0,5.94,0.0,0.0,0.0,4.2,-0.2,5.72,0.0,39.9
0.0,3,8370,130,3,1,A,0.0,3.0,0.0,0.0,0.0,0.51,17.9,20.8,4.84,4.86,32.9,43.5,9.3,4.3,399.0,424.0,5.9,0.0,0.0,336.0,2.8,4.8,5.55,-0.1,0.0
0.0,3,8370,130,2,2,E,0.0,3.0,0.0,0.0,0.0,0.51,18.4,20.5,4.84,5.08,72.4,41.5,9.9,5.2,419.0,400.0,5.89,0.0,0.0,331.0,6.7,6.1,5.8,57.9,0.0
1.0,3,5761,70,1,5,B,17.743,3.0,0.0,2.0,0.0,0.51,19.0,20.4,4.79,5.03,94.6,10.6,9.3,4.4,391.0,394.0,5.92,0.0,0.0,261.0,1.8,3.5,5.3,0.0,-0.1
0.0,3,5761,70,1,1,D,0.0,3.0,0.0,0.0,0.0,0.51,19.4,20.3,4.84,5.14,94.1,27.1,9.7,4.5,415.0,400.0,5.95,-0.1,0.0,0.0,3.6,1.1,5.16,-0.1,0.1
0.0,3,5761,70,1,4,C,0.0,3.0,0.0,0.0,0.0,0.52,19.7,20.2,4.7,4.9,97.0,6.8,9.3,4.9,398.0,391.0,5.92,0.0,0.0,330.0,7.4,-0.3,5.25,-0.3,0.0
0.0,3,5761,70,1,2,D,0.0,3.0,0.0,0.0,0.0,0.51,19.6,20.5,4.84,5.14,-0.1,8.3,9.9,5.1,415.0,404.0,5.93,0.0,0.0,328.0,4.0,1.3,5.16,0.0,0.0
0.0,3,5761,70,1,5,C,0.0,3.0,0.0,0.0,0.0,0.52,18.8,20.5,4.85,5.07,115.3,8.0,9.9,5.8,387.0,395.0,5.91,-0.1,0.0,260.0,4.1,1.1,5.23,-0.1,0.2
0.0,3,5761,70,1,6,C,0.0,3.0,0.0,0.0,0.0,0.51,19.0,20.6,4.84,4.95,13.2,20.0,9.7,5.1,392.0,387.0,5.91,-0.1,0.0,329.0,0.2,0.8,5.47,0.0,0.0
0.0,3,5761,70,1,4,B,0.0,3.0,0.0,0.0,0.0,0.52,19.1,20.1,4.83,5.1,102.6,10.9,8.9,5.2,400.0,366.0,5.96,-0.1,0.0,0.0,5.6,7.1,5.25,8.5,-0.1
0.0,3,5761,70,1,6,B,0.0,3.0,0.0,0.0,0.0,0.52,19.4,20.5,4.85,5.07,103.7,14.8,8.9,5.2,421.0,391.0,5.9,0.0,0.0,332.0,5.9,3.2,5.21,0.0,0.1
0.0,3,5761,70,1,1,C,0.0,3.0,0.0,0.0,0.0,0.51,18.6,20.7,4.85,5.03,96.8,10.1,9.6,5.1,394.0,415.0,5.92,0.0,0.0,331.0,6.2,0.9,4.89,0.0,-0.2
0.0,3,5761,70,1,3,C,0.0,3.0,0.0,0.0,0.0,0.51,18.9,21.2,4.85,4.9,97.1,70.4,9.8,5.7,400.0,427.0,5.93,0.0,0.0,331.0,4.2,1.3,5.14,0.0,0.0
0.0,1,8370,130,2,2,C,0.0,3.0,0.0,0.0,0.0,0.51,18.9,20.6,4.83,5.11,110.0,8.3,9.1,5.9,386.0,394.0,5.9,0.0,0.0,205.0,1.2,3.5,5.66,0.1,0.0
0.0,1,8370,130,2,1,C,0.0,3.0,0.0,0.0,0.0,0.52,19.5,21.1,4.84,5.15,102.1,5.0,8.4,6.9,400.0,426.0,5.91,0.0,0.0,182.0,-0.2,-0.2,5.37,0.0,-0.2
0.0,1,8370,130,2,5,B,0.0,3.0,0.0,0.0,0.0,0.52,19.2,20.8,4.85,5.1,108.0,4.3,8.8,5.7,416.0,396.0,5.94,0.0,0.0,0.0,7.1,4.7,5.61,0.1,0.0
0.0,1,8370,130,2,6,B,0.0,3.0,0.0,0.0,0.0,0.51,18.8,21.0,4.85,5.02,99.1,18.6,9.9,5.9,388.0,395.0,5.95,-0.1,0.0,0.0,-0.1,-0.2,5.81,0.0,0.0
0.0,1,8370,130,2,3,B,0.0,3.0,0.0,0.0,0.0,0.52,18.9,21.1,4.83,5.14,96.2,25.6,9.9,5.1,413.0,396.0,5.89,0.0,0.0,336.0,1.4,3.8,5.49,0.1,0.0
0.0,1,8370,130,3,4,C,0.0,3.0,0.0,0.0,0.0,0.51,19.5,20.6,4.85,5.19,99.2,55.5,9.8,5.4,396.0,400.0,5.94,0.0,0.0,0.0,0.2,0.6,5.5,0.0,0.0
1.0,1,8370,130,1,2,A,0.0,3.0,0.0,0.0,0.0,0.52,18.7,20.8,4.84,5.02,-0.1,25.3,9.6,4.8,424.0,398.0,5.9,0.0,0.0,181.0,1.1,3.6,5.5,0.1,0.0
0.0,1,8370,130,1,5,A,0.0,3.0,0.0,0.0,0.0,0.52,19.0,20.7,4.85,5.1,97.1,10.1,10.4,5.3,426.0,391.0,5.95,-0.1,0.0,0.0,0.0,-0.2,5.77,0.0,0.1
0.0,1,8370,130,1,1,A,0.0,3.0,0.0,0.0,0.0,0.52,18.5,20.8,4.85,5.16,106.7,52.1,7.9,4.9,400.0,415.0,5.9,0.0,0.0,264.0,5.7,7.8,5.71,7.8,0.0
0.0,1,8370,130,1,4,A,0.0,3.0,0.0,0.0,0.0,0.51,19.0,21.3,4.84,5.08,88.8,20.5,9.4,5.2,394.0,398.0,5.9,0.0,0.0,202.0,0.7,2.6,5.36,0.2,0.0
0.0,1,8370,130,1,3,A,0.0,3.0,0.0,0.0,0.0,0.52,18.3,20.8,4.85,5.0,83.9,118.9,9.2,5.3,394.0,386.0,5.9,0.0,0.0,336.0,3.4,5.3,5.49,0.1,-0.1
0.0,1,8370,130,1,1,B,0.0,3.0,0.0,0.0,0.0,0.52,18.0,21.1,4.71,5.04,1.1,65.7,9.9,5.0,396.0,393.0,5.9,0.0,0.0,340.0,6.6,6.4,5.67,52.2,0.1
0.0,1,8370,130,5,1,C,0.0,3.0,0.0,0.0,0.0,0.51,18.1,22.6,4.84,5.14,-0.1,78.0,9.2,4.8,425.0,402.0,5.91,0.0,0.0,328.0,5.9,3.5,5.37,-0.1,0.0
1.0,1,8370,130,5,1,A,0.303,3.0,0.487,1.0,1.0,0.51,17.5,22.5,4.85,4.89,87.3,23.1,9.6,5.2,419.0,402.0,5.96,0.0,0.0,0.0,0.6,2.3,5.04,0.0,0.1
0.0,1,8370,130,5,2,C,0.0,3.0,0.0,0.0,0.0,0.51,17.7,22.8,4.7,5.07,81.0,6.0,8.5,7.1,395.0,388.0,5.92,-0.1,0.0,238.0,0.4,1.8,5.19,0.0,0.0
0.0,1,8370,130,5,3,A,0.0,3.0,0.0,0.0,0.0,0.52,17.8,22.3,4.84,5.15,5.3,28.7,10.2,6.5,405.0,388.0,5.96,-0.1,0.0,0.0,1.9,3.7,4.68,0.0,0.0
0.0,1,8370,130,5,2,A,0.0,3.0,0.0,0.0,0.0,0.51,17.9,22.1,4.81,5.0,-0.1,6.5,9.0,5.7,390.0,391.0,5.92,-0.1,0.0,219.0,0.9,2.9,4.79,0.0,0.0
0.0,1,8370,130,5,4,A,0.0,3.0,0.0,0.0,0.0,0.51,18.3,22.3,4.84,4.9,110.3,77.2,8.7,5.5,405.0,417.0,5.92,0.0,0.0,327.0,0.0,-0.1,5.25,0.0,0.1
0.0,1,8370,130,5,1,D,0.0,3.0,0.0,0.0,0.0,0.51,18.2,22.5,4.83,5.1,76.3,26.2,9.7,4.6,421.0,400.0,5.91,0.0,0.0,261.0,4.2,1.6,5.55,0.0,0.0
0.0,1,8370,130,5,6,C,0.0,3.0,0.0,0.0,0.0,0.51,17.4,22.6,4.85,4.7,-0.2,85.5,9.5,4.5,403.0,412.0,5.95,-0.1,0.0,0.0,-0.1,-0.3,5.0,0.0,0.0
0.0,1,8370,130,5,3,C,0.0,3.0,0.0,0.0,0.0,0.52,17.5,22.5,4.85,4.89,107.2,5.8,9.7,5.4,411.0,393.0,5.91,0.0,0.0,331.0,-0.1,-0.3,5.26,-0.1,0.1
0.0,1,8370,130,5,5,C,0.0,3.0,0.0,0.0,0.0,0.52,18.0,22.0,4.82,5.01,36.9,26.1,10.4,5.2,391.0,411.0,5.95,0.0,0.0,0.0,1.3,3.2,5.12,0.0,0.0
0.0,1,8370,130,5,6,B,0.0,3.0,0.0,0.0,0.0,0.52,18.3,22.5,4.85,5.05,-0.1,120.9,8.5,4.2,396.0,390.0,5.92,0.0,0.0,323.0,7.5,5.2,5.52,0.0,70.9
0.0,1,8370,130,5,4,C,0.0,3.0,0.0,0.0,0.0,0.51,17.8,22.2,4.84,5.0,48.6,8.7,10.3,5.1,393.0,388.0,5.92,0.0,0.0,249.0,-0.2,-0.2,5.55,-0.3,0.1
1.0,1,8370,130,5,3,D,1.262,3.0,0.0,2.0,0.0,0.52,18.3,22.8,4.83,5.12,13.7,122.2,7.9,4.5,389.0,395.0,5.91,0.0,0.0,328.0,3.3,4.6,5.02,-0.2,0.2
1.0,1,8370,130,5,5,D,1.338,3.0,0.0,2.0,0.0,0.52,17.5,22.7,4.84,4.95,95.7,16.7,9.7,5.4,388.0,405.0,5.95,-0.1,0.0,0.0,-0.1,-0.3,5.52,0.0,0.0
0.0,1,8370,130,5,6,D,0.0,3.0,0.0,0.0,0.0,0.51,17.6,22.7,4.81,4.97,12.5,35.6,9.3,4.8,417.0,394.0,5.9,0.0,0.0,241.0,5.4,-0.2,5.13,-0.1,-0.2
0.0,1,8370,130,5,2,D,0.0,3.0,0.0,0.0,0.0,0.51,17.8,23.0,4.85,4.87,95.0,11.4,9.6,5.5,424.0,400.0,5.96,-0.1,0.0,0.0,2.1,3.8,5.25,0.0,0.0
1.0,1,8370,130,3,6,C,0.214,3.0,1.143,1.0,2.0,0.51,18.0,22.7,4.84,5.05,88.3,12.3,9.6,4.6,394.0,381.0,5.93,0.0,0.0,0.0,2.3,-0.3,4.96,0.0,0.0
1.0,1,8370,130,5,2,E,0.208,3.0,1.211,1.0,2.0,0.52,17.5,23.1,4.86,5.07,107.1,3.5,8.6,5.4,392.0,394.0,5.89,0.0,0.0,325.0,0.1,-0.3,5.02,0.0,0.0
1.0,1,8370,130,3,2,C,0.229,3.0,2.125,1.0,2.0,0.52,17.9,22.9,4.84,5.02,91.1,21.6,9.5,4.8,408.0,400.0,5.92,0.0,0.0,330.0,1.6,3.5,5.02,-0.1,0.0
0.0,1,8370,130,3,3,C,0.0,3.0,0.0,0.0,0.0,0.51,18.3,22.8,4.85,4.98,101.1,21.6,9.9,5.4,400.0,421.0,5.92,0.0,0.0,281.0,0.3,1.4,5.33,0.0,0.0
0.0,1,8370,130,2,2,B,0.0,3.0,0.0,0.0,0.0,0.52,18.0,22.7,4.85,5.0,73.6,4.4,8.5,6.1,418.0,402.0,5.92,-0.1,0.0,0.0,0.4,-0.2,4.99,-0.1,0.2
0.0,1,8370,130,3,5,C,0.0,3.0,0.0,0.0,0.0,0.51,17.8,22.9,4.84,5.08,103.1,14.3,9.8,5.3,385.0,395.0,5.96,0.0,0.0,0.0,0.6,2.2,5.22,0.0,0.0
1.0,1,8370,130,2,5,A,0.229,3.0,10.14,1.0,2.0,0.52,18.5,23.0,4.83,5.12,76.6,8.3,9.3,5.0,395.0,397.0,5.83,0.0,0.0,332.0,-0.1,-0.2,5.3,0.0,0.0
0.0,1,8370,130,2,6,A,0.0,3.0,0.0,0.0,0.0,0.51,18.5,22.7,4.74,5.15,94.5,68.6,9.2,4.5,411.0,395.0,5.91,0.0,0.0,326.0,3.5,4.8,4.84,0.1,0.0
1.0,1,8370,130,2,3,B,0.239,3.0,1.036,1.0,2.0,0.52,18.4,22.6,4.84,4.97,-0.1,57.7,9.4,5.3,395.0,395.0,5.92,0.0,0.0,329.0,-0.1,-0.3,5.12,0.0,-0.1
0.0,1,8370,130,3,4,C,0.0,3.0,0.0,0.0,0.0,0.51,18.6,23.0,4.84,5.08,-0.1,18.3,10.3,4.7,410.0,401.0,5.92,-0.1,0.0,333.0,0.2,0.8,5.11,0.0,0.1
1.0,1,8370,130,2,1,B,0.212,3.0,1.5930000000000002,1.0,2.0,0.52,18.5,23.2,4.82,4.89,-0.2,66.3,9.6,4.6,398.0,400.0,5.91,-0.1,0.0,331.0,2.8,0.4,5.23,-0.1,0.3
1.0,3,5761,70,1,2,C,0.342,3.0,1.008,1.0,2.0,0.52,19.0,22.0,4.84,4.94,46.0,126.7,8.9,4.0,395.0,398.0,5.96,-0.1,0.0,0.0,6.1,6.8,5.51,28.9,0.0
0.0,3,5761,70,1,1,B,0.0,3.0,0.0,0.0,0.0,0.52,19.4,22.1,4.85,5.05,-0.1,35.5,9.4,4.3,412.0,394.0,5.96,0.0,0.0,0.0,5.1,2.3,5.27,0.0,0.0
0.0,3,5761,70,1,4,A,0.0,3.0,0.0,0.0,0.0,0.51,18.8,21.9,4.84,5.14,3.5,0.0,2.8,7.3,366.0,391.0,5.96,0.0,0.0,0.0,4.2,1.3,5.03,0.0,0.0
